"Nom du site","Type","Adresse","Latitude","Longitude","Nom vernaculaire","Nom scientifique","cd_nom (taxref)","URL fiche espèce","Période d'observation","Source"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Hirondelle de cheminée","Hirundo rustica",3696,"https://inpn.mnhn.fr/espece/cd_nom/3696","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Torcol fourmilier","Jynx torquilla",3595,"https://inpn.mnhn.fr/espece/cd_nom/3595","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Goéland leucophée","Larus michahellis",199374,"https://inpn.mnhn.fr/espece/cd_nom/199374","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Gorgebleue à miroir","Luscinia svecica",4023,"https://inpn.mnhn.fr/espece/cd_nom/4023","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Bergeronnette grise","Motacilla alba",3941,"https://inpn.mnhn.fr/espece/cd_nom/3941","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Bergeronnette des ruisseaux","Motacilla cinerea",3755,"https://inpn.mnhn.fr/espece/cd_nom/3755","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Bergeronnette printanière","Motacilla flava",3741,"https://inpn.mnhn.fr/espece/cd_nom/3741","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Gobemouche gris","Muscicapa striata",4319,"https://inpn.mnhn.fr/espece/cd_nom/4319","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Mésange charbonnière","Parus major",3764,"https://inpn.mnhn.fr/espece/cd_nom/3764","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Moineau domestique","Passer domesticus",4525,"https://inpn.mnhn.fr/espece/cd_nom/4525","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Grand Cormoran","Phalacrocorax carbo",2440,"https://inpn.mnhn.fr/espece/cd_nom/2440","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Rougequeue noir","Phoenicurus ochruros",4035,"https://inpn.mnhn.fr/espece/cd_nom/4035","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Rougequeue à front blanc","Phoenicurus phoenicurus",4040,"https://inpn.mnhn.fr/espece/cd_nom/4040","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Pouillot véloce","Phylloscopus collybita",4280,"https://inpn.mnhn.fr/espece/cd_nom/4280","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Pouillot fitis","Phylloscopus trochilus",4289,"https://inpn.mnhn.fr/espece/cd_nom/4289","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Pie bavarde","Pica pica",4474,"https://inpn.mnhn.fr/espece/cd_nom/4474","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Accenteur mouchet","Prunella modularis",3978,"https://inpn.mnhn.fr/espece/cd_nom/3978","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Perruche à collier","Psittacula krameri",3448,"https://inpn.mnhn.fr/espece/cd_nom/3448","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Roitelet triple-bandeau","Regulus ignicapilla",459638,"https://inpn.mnhn.fr/espece/cd_nom/459638","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Roitelet huppé","Regulus regulus",4308,"https://inpn.mnhn.fr/espece/cd_nom/4308","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Hirondelle de rivage","Riparia riparia",3688,"https://inpn.mnhn.fr/espece/cd_nom/3688","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Tarier des prés","Saxicola rubetra",4049,"https://inpn.mnhn.fr/espece/cd_nom/4049","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Tarier pâtre","Saxicola rubicola",199425,"https://inpn.mnhn.fr/espece/cd_nom/199425","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Serin cini","Serinus serinus",4571,"https://inpn.mnhn.fr/espece/cd_nom/4571","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Tarin des aulnes","Spinus spinus",889056,"https://inpn.mnhn.fr/espece/cd_nom/889056","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Tourterelle turque","Streptopelia decaocto",3429,"https://inpn.mnhn.fr/espece/cd_nom/3429","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Etourneau sansonnet","Sturnus vulgaris",4516,"https://inpn.mnhn.fr/espece/cd_nom/4516","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Fauvette à tête noire","Sylvia atricapilla",4257,"https://inpn.mnhn.fr/espece/cd_nom/4257","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Fauvette des jardins","Sylvia borin",4254,"https://inpn.mnhn.fr/espece/cd_nom/4254","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Fauvette grisette","Sylvia communis",4252,"https://inpn.mnhn.fr/espece/cd_nom/4252","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Fauvette mélanocéphale","Sylvia melanocephala",4232,"https://inpn.mnhn.fr/espece/cd_nom/4232","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Fauvette pitchou","Sylvia undata",4221,"https://inpn.mnhn.fr/espece/cd_nom/4221","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Troglodyte mignon","Troglodytes troglodytes",3967,"https://inpn.mnhn.fr/espece/cd_nom/3967","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Merle noir","Turdus merula",4117,"https://inpn.mnhn.fr/espece/cd_nom/4117","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Grive musicienne","Turdus philomelos",4129,"https://inpn.mnhn.fr/espece/cd_nom/4129","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc du 26ème centenaire","Parc public","Place Zino Francescatti 13010 Marseille","43.2825335015591","5.390999279933","Huppe fasciée","Upupa epops",3590,"https://inpn.mnhn.fr/espece/cd_nom/3590","2012-2018","FAUNE-PACA ; P. Bayle"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Rousserolle turdoïde","Acrocephalus arundinaceus",4198,"https://inpn.mnhn.fr/espece/cd_nom/4198","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Chevalier guignette","Actitis hypoleucos",2616,"https://inpn.mnhn.fr/espece/cd_nom/2616","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Alouette des champs","Alauda arvensis",3676,"https://inpn.mnhn.fr/espece/cd_nom/3676","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Sarcelle d'hiver","Anas crecca",1958,"https://inpn.mnhn.fr/espece/cd_nom/1958","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Canard colvert","Anas platyrhynchos",1966,"https://inpn.mnhn.fr/espece/cd_nom/1966","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Pipit farlouse","Anthus pratensis",3726,"https://inpn.mnhn.fr/espece/cd_nom/3726","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Pipit spioncelle","Anthus spinoletta",3733,"https://inpn.mnhn.fr/espece/cd_nom/3733","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Martinet noir","Apus apus",3551,"https://inpn.mnhn.fr/espece/cd_nom/3551","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Héron cendré","Ardea cinerea",2506,"https://inpn.mnhn.fr/espece/cd_nom/2506","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Héron pourpré","Ardea purpurea",2508,"https://inpn.mnhn.fr/espece/cd_nom/2508","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Héron garde-boeufs","Bubulcus ibis",2489,"https://inpn.mnhn.fr/espece/cd_nom/2489","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Buse variable","Buteo buteo",2623,"https://inpn.mnhn.fr/espece/cd_nom/2623","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Chardonneret élégant","Carduelis carduelis",4583,"https://inpn.mnhn.fr/espece/cd_nom/4583","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Petit Gravelot","Charadrius dubius",3136,"https://inpn.mnhn.fr/espece/cd_nom/3136","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Verdier d'Europe","Chloris chloris",4582,"https://inpn.mnhn.fr/espece/cd_nom/4582","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Mouette rieuse","Chroicocephalus ridibundus",530157,"https://inpn.mnhn.fr/espece/cd_nom/530157","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Cisticole des joncs","Cisticola juncidis",4155,"https://inpn.mnhn.fr/espece/cd_nom/4155","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Coucou-geai","Clamator glandarius",3461,"https://inpn.mnhn.fr/espece/cd_nom/3461","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Pigeon biset domestique","Columba livia domestica",3420,"https://inpn.mnhn.fr/espece/cd_nom/3420","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Pigeon ramier","Columba palumbus",3424,"https://inpn.mnhn.fr/espece/cd_nom/3424","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Rollier d'Europe","Coracias garrulus",3586,"https://inpn.mnhn.fr/espece/cd_nom/3586","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Corneille noire","Corvus corone",4503,"https://inpn.mnhn.fr/espece/cd_nom/4503","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Choucas des tours","Corvus monedula",4494,"https://inpn.mnhn.fr/espece/cd_nom/4494","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Mésange bleue","Cyanistes caeruleus",534742,"https://inpn.mnhn.fr/espece/cd_nom/534742","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Hirondelle de fenêtre","Delichon urbicum",459478,"https://inpn.mnhn.fr/espece/cd_nom/459478","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Aigrette garzette","Egretta garzetta",2497,"https://inpn.mnhn.fr/espece/cd_nom/2497","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Bruant des roseaux","Emberiza schoeniclus",4669,"https://inpn.mnhn.fr/espece/cd_nom/4669","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Rougegorge familier","Erithacus rubecula",4001,"https://inpn.mnhn.fr/espece/cd_nom/4001","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Faucon crécerelle","Falco tinnunculus",2669,"https://inpn.mnhn.fr/espece/cd_nom/2669","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Gobemouche noir","Ficedula hypoleuca",4330,"https://inpn.mnhn.fr/espece/cd_nom/4330","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Pinson des arbres","Fringilla coelebs",4564,"https://inpn.mnhn.fr/espece/cd_nom/4564","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Pinson du Nord","Fringilla montifringilla",4568,"https://inpn.mnhn.fr/espece/cd_nom/4568","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Foulque macroule","Fulica atra",3070,"https://inpn.mnhn.fr/espece/cd_nom/3070","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Gallinule poule-d'eau","Gallinula chloropus",3059,"https://inpn.mnhn.fr/espece/cd_nom/3059","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Echasse blanche","Himantopus himantopus",3112,"https://inpn.mnhn.fr/espece/cd_nom/3112","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Hirondelle de cheminée","Hirundo rustica",3696,"https://inpn.mnhn.fr/espece/cd_nom/3696","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Goéland leucophée","Larus michahellis",199374,"https://inpn.mnhn.fr/espece/cd_nom/199374","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Linotte mélodieuse","Linaria cannabina",889047,"https://inpn.mnhn.fr/espece/cd_nom/889047","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Alouette lulu","Lullula arborea",3670,"https://inpn.mnhn.fr/espece/cd_nom/3670","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Rossignol philomèle","Luscinia megarhynchos",4013,"https://inpn.mnhn.fr/espece/cd_nom/4013","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Guépier d'Europe","Merops apiaster",3582,"https://inpn.mnhn.fr/espece/cd_nom/3582","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Bergeronnette grise","Motacilla alba",3941,"https://inpn.mnhn.fr/espece/cd_nom/3941","2011-2018","FAUNE-PACA"
"Parc Foresta","Parc public","20 Boulevard d'Hanoï 13015 Marseille","43.36201147596824 ","5.356362206816979","Bergeronnette des ruisseaux","Motacilla cinerea",3755,"https://inpn.mnhn.fr/espece/cd_nom/3755","2011-2018","FAUNE-PACA"
